8.5392,0.0005550384521484375
8.0599,0.00447392463684082
77.1451,0.014789819717407227
7.2092,0.015641212463378906
7.0406,0.016386032104492188
6.6813,0.016740798950195312
6.218,0.01702404022216797
5.5191,0.017296791076660156
4.9399,0.01799798011779785
4.3697,0.026051044464111328
3.8895,0.026735782623291016
3.3825,0.027060985565185547
2.98,0.027974843978881836
2.6105,0.030076026916503906
1.3116,0.05208921432495117
1.2867,0.052980899810791016
1.1738,0.05327105522155762
1.1065,0.05407309532165527
1.083,0.05503487586975098
1.8505,0.07906985282897949
2.2491,0.08006000518798828
2.7278,0.08037781715393066
3.2437,0.0811619758605957
3.8547,0.08203697204589844
4.6543,0.09201598167419434
5.414,0.09300780296325684
6.1022,0.09398412704467773
6.6176,0.09499382972717285
7.0134,0.09523296356201172
7.5487,0.10804510116577148
8.1305,0.10897111892700195
8.6773,0.10923385620117188
9.1187,0.11003708839416504
9.357,0.11103391647338867
9.4718,0.11198210716247559
9.5036,0.12105703353881836
9.2584,0.12207794189453125
9.0302,0.1236269474029541
8.613,0.124053955078125
8.1685,0.12429118156433105
7.7151,0.14201712608337402
7.2805,0.14304399490356445
6.8699,0.14403796195983887
6.6195,0.14504694938659668
6.4585,0.1453099250793457
6.3337,0.14605379104614258
6.2483,0.14712905883789062
6.2241,0.14902305603027344
6.1064,0.14931416511535645
5.981,0.15004897117614746
5.7798,0.15102791786193848
5.6136,0.16809701919555664
5.3885,0.16904807090759277
5.0298,0.17002201080322266
4.7238,0.17102694511413574
4.4645,0.17141985893249512
4.2658,0.17206597328186035
4.2705,0.17307400703430176
4.1574,0.17406702041625977
4.0372,0.1840059757232666
3.9812,0.18497800827026367
3.9176,0.18600702285766602
3.8154,0.18624210357666016
3.8936,0.18702101707458496
4.0494,0.1880650520324707
4.4318,0.1894841194152832
4.9935,0.19917702674865723
5.838,0.20001792907714844
7.0171,0.20100688934326172
8.1324,0.20203185081481934
8.6656,0.2022688388824463
8.8201,0.20301008224487305
9.0445,0.21603798866271973
9.2155,0.21701502799987793
9.3428,0.21727395057678223
9.3663,0.21804189682006836
9.3289,0.2190248966217041
9.0244,0.21998906135559082
8.6406,0.22905302047729492
8.2291,0.23006105422973633
7.9137,0.23106002807617188
7.612,0.2320079803466797
7.3214,0.23299789428710938
6.9948,0.23325204849243164
6.4442,0.2430419921875
6.0493,0.24405980110168457
5.6021,0.24503087997436523
5.1619,0.24601078033447266
4.8247,0.24653005599975586
4.5545,0.2576279640197754
4.3813,0.25894618034362793
4.2234,0.25998687744140625
4.1902,0.2602970600128174
4.2993,0.2610149383544922
4.4967,0.2620549201965332
4.8672,0.26302218437194824
5.1896,0.2733640670776367
5.4987,0.2740600109100342
5.6987,0.2743659019470215
5.7312,0.27500104904174805
5.5433,0.2759890556335449
5.286,0.285830020904541
4.8837,0.28701114654541016
4.6753,0.288179874420166
4.5468,0.2886490821838379
4.3893,0.28901004791259766
4.3726,0.29009413719177246
4.4448,0.3010261058807373
4.6169,0.302016019821167
4.9657,0.30300283432006836
5.7872,0.3032670021057129
7.0685,0.3040168285369873
8.1913,0.30504608154296875
8.7104,0.3170280456542969
8.7999,0.3176288604736328
8.7555,0.31801605224609375
8.6788,0.3190348148345947
8.6546,0.32003092765808105
8.5866,0.32025694847106934
8.5286,0.32805514335632324
8.497,0.32944798469543457
8.3062,0.3300158977508545
7.9565,0.331204891204834
7.644,0.3316309452056885
7.3997,0.34098315238952637
7.085,0.3419649600982666
6.816,0.3430337905883789
6.4776,0.34401988983154297
6.0617,0.344271183013916
5.6635,0.35302186012268066
5.1648,0.35405397415161133
4.6466,0.35509204864501953
4.4069,0.35617804527282715
4.0806,0.3564770221710205
3.8146,0.3715529441833496
3.583,0.37221193313598633
3.3725,0.37322187423706055
3.232,0.37346887588500977
3.2891,0.37400388717651367
3.3177,0.37504100799560547
3.4675,0.3760049343109131
3.6566,0.38695192337036133
3.9469,0.3880288600921631
4.4514,0.38911890983581543
4.9813,0.3894190788269043
5.483,0.3905909061431885
5.8618,0.3910977840423584
6.13,0.3920249938964844
6.2944,0.40604591369628906
6.3359,0.4069960117340088
6.211,0.40725088119506836
6.2566,0.4080021381378174
6.3935,0.40897679328918457
6.6452,0.40993213653564453
7.0783,0.41019701957702637
7.597,0.4189949035644531
8.1531,0.42001986503601074
8.6776,0.421004056930542
8.9364,0.42272114753723145
8.9084,0.42316293716430664
8.6191,0.42340993881225586
8.2874,0.4380369186401367
7.8801,0.43859410285949707
7.5789,0.4392268657684326
7.3566,0.43999791145324707
7.1385,0.4409511089324951
6.9747,0.44605588912963867
6.8696,0.447019100189209
6.8787,0.44812488555908203
6.7832,0.44901084899902344
6.5084,0.4493570327758789
6.1709,0.4500291347503662
5.9004,0.4609851837158203
5.5112,0.46201086044311523
5.1864,0.46366214752197266
5.033,0.46425914764404297
4.8916,0.4651219844818115
4.5449,0.4653759002685547
4.5429,0.4731431007385254
4.6287,0.47403502464294434
4.4647,0.47498297691345215
4.3856,0.4752330780029297
4.3847,0.4759960174560547
4.4772,0.4830179214477539
4.4511,0.4839508533477783
4.4746,0.4850349426269531
4.5875,0.4859941005706787
4.7436,0.49703097343444824
5.0661,0.4980638027191162
5.6444,0.49900007247924805
6.3569,0.4993159770965576
7.1424,0.49996399879455566
7.7403,0.5141270160675049
7.9586,0.5150580406188965
7.9213,0.5153810977935791
7.8072,0.5160188674926758
7.6821,0.5169930458068848
7.4434,0.5179619789123535
7.4727,0.5181889533996582
7.7101,0.5320689678192139
